race_id,track_index,track_comment
202209040409,-18,Aコース4日目。午後にかけて風向きが反対になった。高速条件ではあるが差しも決まる馬場で、各馬の決め手が求められた。
202209040410,-15,Aコース4日目。午後にかけて風向きが反対になった。高速条件ではあるが差しも決まる馬場で、各馬の決め手が求められた。
202209040411,-11,良馬場だがスピードよりのコンディション。午後にかけて風向きが反対になって、差しがかなり有利になった。
202209040412,-8,良馬場だがスピードよりのコンディション。午後にかけて風向きが反対になって、差しがかなり有利になった。
202209040501,-3,乾燥した良馬場で時計があまり出ないコンディション。外枠の先行馬がかなり有利に運んだ。
202209040502,-3,乾燥した良馬場で時計があまり出ないコンディション。外枠の先行馬がかなり有利に運んだ。
202209040503,-20,Aコース5日目。継続して高速馬場だったが、午後は風向きが変わってやや時計が低速化した。差しも決まるが基本的には先行有利。
202209040504,-3,乾燥した良馬場で時計があまり出ないコンディション。外枠の先行馬がかなり有利に運んだ。
202209040505,-20,Aコース5日目。継続して高速馬場だったが、午後は風向きが変わってやや時計が低速化した。差しも決まるが基本的には先行有利。
202209040506,-3,乾燥した良馬場で時計があまり出ないコンディション。外枠の先行馬がかなり有利に運んだ。
202209040507,-19,Aコース5日目。継続して高速馬場だったが、午後は風向きが変わってやや時計が低速化した。差しも決まるが基本的には先行有利。
202209040508,1,乾燥した良馬場で時計があまり出ないコンディション。外枠の先行馬がかなり有利に運んだ。
202209040509,-14,Aコース5日目。継続して高速馬場だったが、午後は風向きが変わってやや時計が低速化した。差しも決まるが基本的には先行有利。
202209040510,-16,Aコース5日目。継続して高速馬場だったが、午後は風向きが変わってやや時計が低速化した。差しも決まるが基本的には先行有利。
202209040511,-13,Aコース5日目。継続して高速馬場だったが、午後は風向きが変わってやや時計が低速化した。差しも決まるが基本的には先行有利。
202209040512,1,乾燥した良馬場で時計があまり出ないコンディション。外枠の先行馬がかなり有利に運んだ。
202209040601,-8,乾燥した馬場で時計はさほど高速化しなかった。外目有利で中団から長く脚を使える馬の好走が多かった。
202209040602,-15,Aコース6日目。やや内側が荒れてきたが速めの時計が出ていたが、直線の上がりはかかる傾向。やや外有利程度で末脚が求められる条件。
202209040603,-8,乾燥した馬場で時計はさほど高速化しなかった。外目有利で中団から長く脚を使える馬の好走が多かった。
202209040604,-15,Aコース6日目。やや内側が荒れてきたが速めの時計が出ていたが、直線の上がりはかかる傾向。やや外有利程度で末脚が求められる条件。
202209040605,-15,Aコース6日目。やや内側が荒れてきたが速めの時計が出ていたが、直線の上がりはかかる傾向。やや外有利程度で末脚が求められる条件。
202209040606,-8,乾燥した馬場で時計はさほど高速化しなかった。外目有利で中団から長く脚を使える馬の好走が多かった。
202209040607,-15,Aコース6日目。やや内側が荒れてきたが速めの時計が出ていたが、直線の上がりはかかる傾向。やや外有利程度で末脚が求められる条件。
202209040608,-10,乾燥した馬場で時計はさほど高速化しなかった。外目有利で中団から長く脚を使える馬の好走が多かった。
202209040609,-10,乾燥した馬場で時計はさほど高速化しなかった。外目有利で中団から長く脚を使える馬の好走が多かった。
202209040610,-15,Aコース6日目。やや内側が荒れてきたが速めの時計が出ていたが、直線の上がりはかかる傾向。やや外有利程度で末脚が求められる条件。
202209040611,-10,乾燥した馬場で時計はさほど高速化しなかった。外目有利で中団から長く脚を使える馬の好走が多かった。
202209040612,-10,乾燥した馬場で時計はさほど高速化しなかった。外目有利で中団から長く脚を使える馬の好走が多かった。
202209040701,-7,土曜に比べるとさらにタフ寄りの馬場となった。逃げ・先行馬には厳しく、直線外差しが多く決まった。
202209040702,-19,Aコース7日目。土曜と同じく全体的に高速馬場だが直線でやや上がりがかかるコンディション。外差し有利の傾向だった。
202209040703,-16,Aコース7日目。土曜と同じく全体的に高速馬場だが直線でやや上がりがかかるコンディション。外差し有利の傾向だった。
202209040704,-10,土曜に比べるとさらにタフ寄りの馬場となった。逃げ・先行馬には厳しく、直線外差しが多く決まった。
202209040705,-17,Aコース7日目。土曜と同じく全体的に高速馬場だが直線でやや上がりがかかるコンディション。外差し有利の傾向だった。
202209040706,-10,土曜に比べるとさらにタフ寄りの馬場となった。逃げ・先行馬には厳しく、直線外差しが多く決まった。
202209040707,-5,土曜に比べるとさらにタフ寄りの馬場となった。逃げ・先行馬には厳しく、直線外差しが多く決まった。
202209040708,-7,土曜に比べるとさらにタフ寄りの馬場となった。逃げ・先行馬には厳しく、直線外差しが多く決まった。
202209040709,-14,Aコース7日目。土曜と同じく全体的に高速馬場だが直線でやや上がりがかかるコンディション。外差し有利の傾向だった。
202209040710,-17,Aコース7日目。土曜と同じく全体的に高速馬場だが直線でやや上がりがかかるコンディション。外差し有利の傾向だった。
202209040711,-15,Aコース7日目。土曜と同じく全体的に高速馬場だが直線でやや上がりがかかるコンディション。外差し有利の傾向だった。
202209040712,-7,土曜に比べるとさらにタフ寄りの馬場となった。逃げ・先行馬には厳しく、直線外差しが多く決まった。
202209040801,2,馬場の乾燥と風の影響で上がりがかかるタフなコンディション。内寄りの逃げ・先行馬にはやや厳しい条件だった。
202209040802,-1,馬場の乾燥と風の影響で上がりがかかるタフなコンディション。内寄りの逃げ・先行馬にはやや厳しい条件だった。
202209040803,-14,Aコース8日目。開催進行に伴う内ラチ沿いの傷みが見られ、強めの北風がが吹いていたこともあり外差し有利の傾向だった。
202209040804,-1,馬場の乾燥と風の影響で上がりがかかるタフなコンディション。内寄りの逃げ・先行馬にはやや厳しい条件だった。
202209040805,-12,Aコース8日目。開催進行に伴う内ラチ沿いの傷みが見られ、強めの北風がが吹いていたこともあり外差し有利の傾向だった。
202209040806,2,馬場の乾燥と風の影響で上がりがかかるタフなコンディション。内寄りの逃げ・先行馬にはやや厳しい条件だった。
202209040807,-14,Aコース8日目。開催進行に伴う内ラチ沿いの傷みが見られ、強めの北風がが吹いていたこともあり外差し有利の傾向だった。
202209040808,-14,Aコース8日目。開催進行に伴う内ラチ沿いの傷みが見られ、強めの北風がが吹いていたこともあり外差し有利の傾向だった。
202209040809,-14,Aコース8日目。開催進行に伴う内ラチ沿いの傷みが見られ、強めの北風がが吹いていたこともあり外差し有利の傾向だった。
202209040810,2,馬場の乾燥と風の影響で上がりがかかるタフなコンディション。内寄りの逃げ・先行馬にはやや厳しい条件だった。
202209040811,-14,Aコース8日目。開催進行に伴う内ラチ沿いの傷みが見られ、強めの北風がが吹いていたこともあり外差し有利の傾向だった。
202209040812,2,馬場の乾燥と風の影響で上がりがかかるタフなコンディション。内寄りの逃げ・先行馬にはやや厳しい条件だった。
202209040901,-3,土曜に引き続き時計があまり出ないタフな条件。中団より前方から押し切るシーンが多く見られ、後方からの直線一気は難しかった。
202209040902,-1,土曜に引き続き時計があまり出ないタフな条件。中団より前方から押し切るシーンが多く見られ、後方からの直線一気は難しかった。
202209040903,-11,Aコース9日目。土曜に比べると風は弱まり、時計はややスローになった。外有利の傾向のままで直線の末脚が求められた。
202209040904,-11,Aコース9日目。土曜に比べると風は弱まり、時計はややスローになった。外有利の傾向のままで直線の末脚が求められた。
202209040905,-11,Aコース9日目。土曜に比べると風は弱まり、時計はややスローになった。外有利の傾向のままで直線の末脚が求められた。
202209040906,-1,土曜に引き続き時計があまり出ないタフな条件。中団より前方から押し切るシーンが多く見られ、後方からの直線一気は難しかった。
202209040907,-3,土曜に引き続き時計があまり出ないタフな条件。中団より前方から押し切るシーンが多く見られ、後方からの直線一気は難しかった。
202209040908,-1,土曜に引き続き時計があまり出ないタフな条件。中団より前方から押し切るシーンが多く見られ、後方からの直線一気は難しかった。
202209040909,-9,Aコース9日目。土曜に比べると風は弱まり、時計はややスローになった。外有利の傾向のままで直線の末脚が求められた。
202209040910,-9,Aコース9日目。土曜に比べると風は弱まり、時計はややスローになった。外有利の傾向のままで直線の末脚が求められた。
202209040911,-9,Aコース9日目。土曜に比べると風は弱まり、時計はややスローになった。外有利の傾向のままで直線の末脚が求められた。
202209040912,-3,土曜に引き続き時計があまり出ないタフな条件。中団より前方から押し切るシーンが多く見られ、後方からの直線一気は難しかった。
202209050101,0,乾燥してパワーが必要な馬場。時計はあまり出ず、中団外目から進出して押し切るシーンが多くみられた。逃げ馬にはやや不利だった。
202209050102,0,乾燥してパワーが必要な馬場。時計はあまり出ず、中団外目から進出して押し切るシーンが多くみられた。逃げ馬にはやや不利だった。
202209050103,-14,Aコース10日目。引き続き高速馬場だが、内側の傷みが進行していて馬群外目を通った馬に有利。また中団より前の馬が好走した。
202209050104,-14,Aコース10日目。引き続き高速馬場だが、内側の傷みが進行していて馬群外目を通った馬に有利。また中団より前の馬が好走した。
202209050105,-14,Aコース10日目。引き続き高速馬場だが、内側の傷みが進行していて馬群外目を通った馬に有利。また中団より前の馬が好走した。
202209050106,-2,乾燥してパワーが必要な馬場。時計はあまり出ず、中団外目から進出して押し切るシーンが多くみられた。逃げ馬にはやや不利だった。
202209050107,-2,乾燥してパワーが必要な馬場。時計はあまり出ず、中団外目から進出して押し切るシーンが多くみられた。逃げ馬にはやや不利だった。
202209050108,-2,乾燥してパワーが必要な馬場。時計はあまり出ず、中団外目から進出して押し切るシーンが多くみられた。逃げ馬にはやや不利だった。
202209050109,-14,Aコース10日目。引き続き高速馬場だが、内側の傷みが進行していて馬群外目を通った馬に有利。また中団より前の馬が好走した。
202209050110,-2,乾燥してパワーが必要な馬場。時計はあまり出ず、中団外目から進出して押し切るシーンが多くみられた。逃げ馬にはやや不利だった。
202209050111,-17,Aコース10日目。引き続き高速馬場だが、内側の傷みが進行していて馬群外目を通った馬に有利。また中団より前の馬が好走した。
202209050112,-17,Aコース10日目。引き続き高速馬場だが、内側の傷みが進行していて馬群外目を通った馬に有利。また中団より前の馬が好走した。
202209050201,-8,風向きが土曜とは異なり、やや速めの時計が出るコンディション。外有利は解消され、ロスなく立ち回った内寄りの馬も好走した。
202209050202,-6,風向きが土曜とは異なり、やや速めの時計が出るコンディション。外有利は解消され、ロスなく立ち回った内寄りの馬も好走した。
202209050203,-10,Aコース11日目。風向きが土曜とは異なり、先行有利の傾向が強まった。
202209050204,-6,風向きが土曜とは異なり、やや速めの時計が出るコンディション。外有利は解消され、ロスなく立ち回った内寄りの馬も好走した。
202209050205,-10,Aコース11日目。風向きが土曜とは異なり、先行有利の傾向が強まった。
202209050206,-10,Aコース11日目。風向きが土曜とは異なり、先行有利の傾向が強まった。
202209050207,-8,風向きが土曜とは異なり、やや速めの時計が出るコンディション。外有利は解消され、ロスなく立ち回った内寄りの馬も好走した。
202209050208,-6,風向きが土曜とは異なり、やや速めの時計が出るコンディション。外有利は解消され、ロスなく立ち回った内寄りの馬も好走した。
202209050209,0,風向きが土曜とは異なり、やや速めの時計が出るコンディション。外有利は解消され、ロスなく立ち回った内寄りの馬も好走した。
202209050210,-10,Aコース11日目。風向きが土曜とは異なり、先行有利の傾向が強まった。
202209050211,-1,風向きが土曜とは異なり、やや速めの時計が出るコンディション。外有利は解消され、ロスなく立ち回った内寄りの馬も好走した。
202209050212,-15,Aコース11日目。風向きが土曜とは異なり、先行有利の傾向が強まった。
202209050301,-9,乾燥しているがやや速めの時計が出る馬場。前半は逃げ有利だったが、午後は外からの差し・追込が決まるようになっていた。
202209050302,-9,乾燥しているがやや速めの時計が出る馬場。前半は逃げ有利だったが、午後は外からの差し・追込が決まるようになっていた。
202209050303,-18,Aコース12日目。馬場は荒れているが速い時計が出ていた。風向きの変化もあって、後半はかなり逃げ・先行有利になった。
202209050304,-9,乾燥しているがやや速めの時計が出る馬場。前半は逃げ有利だったが、午後は外からの差し・追込が決まるようになっていた。
202209050305,-18,Aコース12日目。馬場は荒れているが速い時計が出ていた。風向きの変化もあって、後半はかなり逃げ・先行有利になった。
202209050306,-9,乾燥しているがやや速めの時計が出る馬場。前半は逃げ有利だったが、午後は外からの差し・追込が決まるようになっていた。
202209050307,-9,乾燥しているがやや速めの時計が出る馬場。前半は逃げ有利だったが、午後は外からの差し・追込が決まるようになっていた。
202209050308,,Aコース12日目。馬場は荒れているが速い時計が出ていた。風向きの変化もあって、後半はかなり逃げ・先行有利になった。
202209050309,-13,Aコース12日目。馬場は荒れているが速い時計が出ていた。風向きの変化もあって、後半はかなり逃げ・先行有利になった。
202209050310,-9,乾燥しているがやや速めの時計が出る馬場。前半は逃げ有利だったが、午後は外からの差し・追込が決まるようになっていた。
202209050311,-16,Aコース12日目。馬場は荒れているが速い時計が出ていた。風向きの変化もあって、後半はかなり逃げ・先行有利になった。
202209050312,-13,Aコース12日目。馬場は荒れているが速い時計が出ていた。風向きの変化もあって、後半はかなり逃げ・先行有利になった。
202209050401,1,雨の影響で午後から非常に速い時計が出るようになった。先行馬にかなり有利。
202209050402,1,雨の影響で午後から非常に速い時計が出るようになった。先行馬にかなり有利。
202209050403,-13,Aコース13日目。雨が降り続き、午後にかけて馬場が悪化したがそこまで時計は悪化しなかった。断然外有利の馬場だった。
202209050404,-13,Aコース13日目。雨が降り続き、午後にかけて馬場が悪化したがそこまで時計は悪化しなかった。断然外有利の馬場だった。
202209050405,-5,Aコース13日目。雨が降り続き、午後にかけて馬場が悪化したがそこまで時計は悪化しなかった。断然外有利の馬場だった。
202209050406,-18,雨の影響で午後から非常に速い時計が出るようになった。先行馬にかなり有利。
202209050407,-21,雨の影響で午後から非常に速い時計が出るようになった。先行馬にかなり有利。
202209050408,3,Aコース13日目。雨が降り続き、午後にかけて馬場が悪化したがそこまで時計は悪化しなかった。断然外有利の馬場だった。
202209050409,6,Aコース13日目。雨が降り続き、午後にかけて馬場が悪化したがそこまで時計は悪化しなかった。断然外有利の馬場だった。
202209050410,-29,雨の影響で午後から非常に速い時計が出るようになった。先行馬にかなり有利。
202209050411,6,Aコース13日目。雨が降り続き、午後にかけて馬場が悪化したがそこまで時計は悪化しなかった。断然外有利の馬場だった。
202209050412,-29,雨の影響で午後から非常に速い時計が出るようになった。先行馬にかなり有利。
202209050501,-5,タフさよりもスピード寄りの良馬場。先行有利で外を回った馬の好走が多かった。
202209050502,-5,タフさよりもスピード寄りの良馬場。先行有利で外を回った馬の好走が多かった。
202209050503,-12,Aコース14日目。全体時計はやや速め程度だが、直線追い風で上がりは速い傾向。外伸び差し有利ではあるが、外目の先行勢の粘りも多く見られた。
202209050504,-10,Aコース14日目。全体時計はやや速め程度だが、直線追い風で上がりは速い傾向。外伸び差し有利ではあるが、外目の先行勢の粘りも多く見られた。
202209050505,-10,Aコース14日目。全体時計はやや速め程度だが、直線追い風で上がりは速い傾向。外伸び差し有利ではあるが、外目の先行勢の粘りも多く見られた。
202209050506,-5,タフさよりもスピード寄りの良馬場。先行有利で外を回った馬の好走が多かった。
202209050507,-5,タフさよりもスピード寄りの良馬場。先行有利で外を回った馬の好走が多かった。
202209050508,-5,タフさよりもスピード寄りの良馬場。先行有利で外を回った馬の好走が多かった。
202209050509,-5,タフさよりもスピード寄りの良馬場。先行有利で外を回った馬の好走が多かった。
202209050510,-7,Aコース14日目。全体時計はやや速め程度だが、直線追い風で上がりは速い傾向。外伸び差し有利ではあるが、外目の先行勢の粘りも多く見られた。
202209050511,-10,Aコース14日目。全体時計はやや速め程度だが、直線追い風で上がりは速い傾向。外伸び差し有利ではあるが、外目の先行勢の粘りも多く見られた。
202209050512,-10,Aコース14日目。全体時計はやや速め程度だが、直線追い風で上がりは速い傾向。外伸び差し有利ではあるが、外目の先行勢の粘りも多く見られた。
202209050601,-5,土曜とあまり変化なく先行有利の馬場。後方待機の馬には厳しかった。
202209050602,-5,土曜とあまり変化なく先行有利の馬場。後方待機の馬には厳しかった。
202209050603,-15,Aコース15日目。かなり強い風が一日中吹き、前半はイン有利のシーンもあったが後半は外差しがよく決まった。上がり時計はかなり速かった。
202209050604,-15,Aコース15日目。かなり強い風が一日中吹き、前半はイン有利のシーンもあったが後半は外差しがよく決まった。上がり時計はかなり速かった。
202209050605,-15,Aコース15日目。かなり強い風が一日中吹き、前半はイン有利のシーンもあったが後半は外差しがよく決まった。上がり時計はかなり速かった。
202209050606,-5,土曜とあまり変化なく先行有利の馬場。後方待機の馬には厳しかった。
202209050607,-5,土曜とあまり変化なく先行有利の馬場。後方待機の馬には厳しかった。
202209050608,-9,Aコース15日目。かなり強い風が一日中吹き、前半はイン有利のシーンもあったが後半は外差しがよく決まった。上がり時計はかなり速かった。
202209050609,-5,土曜とあまり変化なく先行有利の馬場。後方待機の馬には厳しかった。
202209050610,-6,Aコース15日目。かなり強い風が一日中吹き、前半はイン有利のシーンもあったが後半は外差しがよく決まった。上がり時計はかなり速かった。
202209050611,-6,Aコース15日目。かなり強い風が一日中吹き、前半はイン有利のシーンもあったが後半は外差しがよく決まった。上がり時計はかなり速かった。
202209050612,-5,土曜とあまり変化なく先行有利の馬場。後方待機の馬には厳しかった。
202209050701,-17,一日を通して速い時計が出る馬場。逃げ・先行有利だったが、後半は上がりがややかかるようになって差し寄りにシフトした。
202209050702,-17,一日を通して速い時計が出る馬場。逃げ・先行有利だったが、後半は上がりがややかかるようになって差し寄りにシフトした。
202209050703,-18,今週からBコース使用。風向きが変わった後半戦はやや低速化して差し基調。コース替わりによって道中と直線でインが復活し、内枠の好走馬が多かった。
202209050704,-17,一日を通して速い時計が出る馬場。逃げ・先行有利だったが、後半は上がりがややかかるようになって差し寄りにシフトした。
202209050705,-18,今週からBコース使用。風向きが変わった後半戦はやや低速化して差し基調。コース替わりによって道中と直線でインが復活し、内枠の好走馬が多かった。
202209050706,-14,一日を通して速い時計が出る馬場。逃げ・先行有利だったが、後半は上がりがややかかるようになって差し寄りにシフトした。
202209050707,-14,一日を通して速い時計が出る馬場。逃げ・先行有利だったが、後半は上がりがややかかるようになって差し寄りにシフトした。
202209050708,-14,一日を通して速い時計が出る馬場。逃げ・先行有利だったが、後半は上がりがややかかるようになって差し寄りにシフトした。
202209050709,-14,今週からBコース使用。風向きが変わった後半戦はやや低速化して差し基調。コース替わりによって道中と直線でインが復活し、内枠の好走馬が多かった。
202209050710,-14,一日を通して速い時計が出る馬場。逃げ・先行有利だったが、後半は上がりがややかかるようになって差し寄りにシフトした。
202209050711,-12,今週からBコース使用。風向きが変わった後半戦はやや低速化して差し基調。コース替わりによって道中と直線でインが復活し、内枠の好走馬が多かった。
202209050712,-14,今週からBコース使用。風向きが変わった後半戦はやや低速化して差し基調。コース替わりによって道中と直線でインが復活し、内枠の好走馬が多かった。
202209050801,-9,土曜よりも強い風が吹いて、上がりを要するタフなコンディション。内有利の傾向で、道中は馬群の中で待機して直線で差す戦法がハマりやすかった。
202209050802,-17,Bコース2日目。土曜よりも強い風が吹いてタフなコンディション。全体時計は速かったが上がりがかかっていた。
202209050803,-17,Bコース2日目。土曜よりも強い風が吹いてタフなコンディション。全体時計は速かったが上がりがかかっていた。
202209050804,-11,土曜よりも強い風が吹いて、上がりを要するタフなコンディション。内有利の傾向で、道中は馬群の中で待機して直線で差す戦法がハマりやすかった。
202209050805,,Bコース2日目。土曜よりも強い風が吹いてタフなコンディション。全体時計は速かったが上がりがかかっていた。
202209050806,-17,Bコース2日目。土曜よりも強い風が吹いてタフなコンディション。全体時計は速かったが上がりがかかっていた。
202209050807,-13,土曜よりも強い風が吹いて、上がりを要するタフなコンディション。内有利の傾向で、道中は馬群の中で待機して直線で差す戦法がハマりやすかった。
202209050808,-10,土曜よりも強い風が吹いて、上がりを要するタフなコンディション。内有利の傾向で、道中は馬群の中で待機して直線で差す戦法がハマりやすかった。
202209050809,-19,Bコース2日目。土曜よりも強い風が吹いてタフなコンディション。全体時計は速かったが上がりがかかっていた。
202209050810,-19,Bコース2日目。土曜よりも強い風が吹いてタフなコンディション。全体時計は速かったが上がりがかかっていた。
202209050811,-12,土曜よりも強い風が吹いて、上がりを要するタフなコンディション。内有利の傾向で、道中は馬群の中で待機して直線で差す戦法がハマりやすかった。
202209050812,-17,Bコース2日目。土曜よりも強い風が吹いてタフなコンディション。全体時計は速かったが上がりがかかっていた。
202209060101,-5,一日中稍重で開催されたが時計の出方は水準級。先行有利の馬場で、内ラチ沿いのインコースも有利だった。
202209060102,-2,一日中稍重で開催されたが時計の出方は水準級。先行有利の馬場で、内ラチ沿いのインコースも有利だった。
202209060103,-16,Bコース3日目。先週と同水準の速い時計の出る馬場。次第に外差し傾向が強まっていった。
202209060104,-16,Bコース3日目。先週と同水準の速い時計の出る馬場。次第に外差し傾向が強まっていった。
202209060105,-5,一日中稍重で開催されたが時計の出方は水準級。先行有利の馬場で、内ラチ沿いのインコースも有利だった。
202209060106,-16,Bコース3日目。先週と同水準の速い時計の出る馬場。次第に外差し傾向が強まっていった。
202209060107,-2,一日中稍重で開催されたが時計の出方は水準級。先行有利の馬場で、内ラチ沿いのインコースも有利だった。
202209060108,-2,一日中稍重で開催されたが時計の出方は水準級。先行有利の馬場で、内ラチ沿いのインコースも有利だった。
202209060109,-4,一日中稍重で開催されたが時計の出方は水準級。先行有利の馬場で、内ラチ沿いのインコースも有利だった。
202209060110,-4,一日中稍重で開催されたが時計の出方は水準級。先行有利の馬場で、内ラチ沿いのインコースも有利だった。
202209060111,-16,Bコース3日目。先週と同水準の速い時計の出る馬場。次第に外差し傾向が強まっていった。
202209060112,-16,Bコース3日目。先週と同水準の速い時計の出る馬場。次第に外差し傾向が強まっていった。
202209060201,-5,やや速め程度の時計水準。先団有利の馬場で好位置から上がりも使える馬が好走したが、逃げ馬はそこまで粘れず。
202209060202,-17,Bコース4日目。土曜に比べると逃げ・先行有利にシフトした。中団以降では厳しかった。
202209060203,-2,やや速め程度の時計水準。先団有利の馬場で好位置から上がりも使える馬が好走したが、逃げ馬はそこまで粘れず。
202209060204,,Bコース4日目。土曜に比べると逃げ・先行有利にシフトした。中団以降では厳しかった。
202209060205,-16,Bコース4日目。土曜に比べると逃げ・先行有利にシフトした。中団以降では厳しかった。
202209060206,-7,やや速め程度の時計水準。先団有利の馬場で好位置から上がりも使える馬が好走したが、逃げ馬はそこまで粘れず。
202209060207,-2,やや速め程度の時計水準。先団有利の馬場で好位置から上がりも使える馬が好走したが、逃げ馬はそこまで粘れず。
202209060208,-5,やや速め程度の時計水準。先団有利の馬場で好位置から上がりも使える馬が好走したが、逃げ馬はそこまで粘れず。
202209060209,-19,Bコース4日目。土曜に比べると逃げ・先行有利にシフトした。中団以降では厳しかった。
202209060210,-15,Bコース4日目。土曜に比べると逃げ・先行有利にシフトした。中団以降では厳しかった。
202209060211,-5,やや速め程度の時計水準。先団有利の馬場で好位置から上がりも使える馬が好走したが、逃げ馬はそこまで粘れず。
202209060212,-17,Bコース4日目。土曜に比べると逃げ・先行有利にシフトした。中団以降では厳しかった。
202209060301,-6,冬場らしくタフな馬場だったが時計水準はやや速め。基本的に外目の先行有利で、後半は外差し傾向にシフトした。
202209060302,-10,冬場らしくタフな馬場だったが時計水準はやや速め。基本的に外目の先行有利で、後半は外差し傾向にシフトした。
202209060303,-6,冬場らしくタフな馬場だったが時計水準はやや速め。基本的に外目の先行有利で、後半は外差し傾向にシフトした。
202209060304,,Bコース5日目。時計水準は先週と同等。逃げ馬が4勝するほどの逃げ有利のコンディションでインコースも使えていた。
202209060305,-15,Bコース5日目。時計水準は先週と同等。逃げ馬が4勝するほどの逃げ有利のコンディションでインコースも使えていた。
202209060306,-10,冬場らしくタフな馬場だったが時計水準はやや速め。基本的に外目の先行有利で、後半は外差し傾向にシフトした。
202209060307,-15,Bコース5日目。時計水準は先週と同等。逃げ馬が4勝するほどの逃げ有利のコンディションでインコースも使えていた。
202209060308,-10,冬場らしくタフな馬場だったが時計水準はやや速め。基本的に外目の先行有利で、後半は外差し傾向にシフトした。
202209060309,-15,Bコース5日目。時計水準は先週と同等。逃げ馬が4勝するほどの逃げ有利のコンディションでインコースも使えていた。
202209060310,-6,冬場らしくタフな馬場だったが時計水準はやや速め。基本的に外目の先行有利で、後半は外差し傾向にシフトした。
202209060311,-11,Bコース5日目。時計水準は先週と同等。逃げ馬が4勝するほどの逃げ有利のコンディションでインコースも使えていた。
202209060312,-11,Bコース5日目。時計水準は先週と同等。逃げ馬が4勝するほどの逃げ有利のコンディションでインコースも使えていた。
202209060401,-2,乾燥してパワーを要する馬場。先行有利のコンディションで、外を追走した先行馬の好走が多く目立った。
202209060402,-5,乾燥してパワーを要する馬場。先行有利のコンディションで、外を追走した先行馬の好走が多く目立った。
202209060403,-16,Bコース6日目。強風の影響で土曜から一変して上がりを要するタフな馬場になった。差し有利の馬場で、逃げ馬には厳しかった。
202209060404,-2,乾燥してパワーを要する馬場。先行有利のコンディションで、外を追走した先行馬の好走が多く目立った。
202209060405,-14,Bコース6日目。強風の影響で土曜から一変して上がりを要するタフな馬場になった。差し有利の馬場で、逃げ馬には厳しかった。
202209060406,-5,乾燥してパワーを要する馬場。先行有利のコンディションで、外を追走した先行馬の好走が多く目立った。
202209060407,-2,乾燥してパワーを要する馬場。先行有利のコンディションで、外を追走した先行馬の好走が多く目立った。
202209060408,-11,Bコース6日目。強風の影響で土曜から一変して上がりを要するタフな馬場になった。差し有利の馬場で、逃げ馬には厳しかった。
202209060409,-11,Bコース6日目。強風の影響で土曜から一変して上がりを要するタフな馬場になった。差し有利の馬場で、逃げ馬には厳しかった。
202209060410,-2,乾燥してパワーを要する馬場。先行有利のコンディションで、外を追走した先行馬の好走が多く目立った。
202209060411,-13,Bコース6日目。強風の影響で土曜から一変して上がりを要するタフな馬場になった。差し有利の馬場で、逃げ馬には厳しかった。
202209060412,-5,乾燥してパワーを要する馬場。先行有利のコンディションで、外を追走した先行馬の好走が多く目立った。
202209060501,-5,雨の影響で脚抜きはよかったが、午後から直線向かい風が強まって上がりのかかる展開になった。内側有利の傾向。
202209060502,-5,雨の影響で脚抜きはよかったが、午後から直線向かい風が強まって上がりのかかる展開になった。内側有利の傾向。
202209060503,-5,雨の影響で脚抜きはよかったが、午後から直線向かい風が強まって上がりのかかる展開になった。内側有利の傾向。
202209060504,,Bコース7日目。特に後半は直線向かい風が強く、内ラチ沿いの馬群の中で待機した馬の好走が目立った。
202209060505,-10,Bコース7日目。特に後半は直線向かい風が強く、内ラチ沿いの馬群の中で待機した馬の好走が目立った。
202209060506,2,雨の影響で脚抜きはよかったが、午後から直線向かい風が強まって上がりのかかる展開になった。内側有利の傾向。
202209060507,-10,Bコース7日目。特に後半は直線向かい風が強く、内ラチ沿いの馬群の中で待機した馬の好走が目立った。
202209060508,-2,雨の影響で脚抜きはよかったが、午後から直線向かい風が強まって上がりのかかる展開になった。内側有利の傾向。
202209060509,2,雨の影響で脚抜きはよかったが、午後から直線向かい風が強まって上がりのかかる展開になった。内側有利の傾向。
202209060510,-10,Bコース7日目。特に後半は直線向かい風が強く、内ラチ沿いの馬群の中で待機した馬の好走が目立った。
202209060511,-12,Bコース7日目。特に後半は直線向かい風が強く、内ラチ沿いの馬群の中で待機した馬の好走が目立った。
202209060512,-10,Bコース7日目。特に後半は直線向かい風が強く、内ラチ沿いの馬群の中で待機した馬の好走が目立った。
202209060601,-1,強風の影響で馬場の乾燥が進み、上がりを要するタフな馬場。上級条件では差し・追込の活躍が目立った。
202209060602,-1,強風の影響で馬場の乾燥が進み、上がりを要するタフな馬場。上級条件では差し・追込の活躍が目立った。
202209060603,-11,Bコース8日目。土曜よりもさらに強い風が吹き、かなり上がりを要するタフなコンディション。風の影響を受けづらいインと差し馬が台頭した。
202209060604,-11,Bコース8日目。土曜よりもさらに強い風が吹き、かなり上がりを要するタフなコンディション。風の影響を受けづらいインと差し馬が台頭した。
202209060605,-7,Bコース8日目。土曜よりもさらに強い風が吹き、かなり上がりを要するタフなコンディション。風の影響を受けづらいインと差し馬が台頭した。
202209060606,-1,強風の影響で馬場の乾燥が進み、上がりを要するタフな馬場。上級条件では差し・追込の活躍が目立った。
202209060607,5,強風の影響で馬場の乾燥が進み、上がりを要するタフな馬場。上級条件では差し・追込の活躍が目立った。
